run_id,as_of_run_ts,as_of_run_date,publish_tag,customer_sk,customer_key,first_order_ts_utc,first_order_had_any_promo_item,first_order_had_only_promo_items,promo_orders,non_promo_orders,promo_item_count,non_promo_item_count,promo_item_value_eur,non_promo_item_value_eur,promo_only_customer_flag,lifetime_orders
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2179613d66fd855e825a0b3db3996ea5,55b1927fdafef39c48e5b73b5d61ea60,2023-01-03 20:25:43,false,false,3,62,4,88,10.681999999999999,252.29,false,65
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,21d4351fd15f9ba6a705cf3d82e6eadf,0f2c9a93eea6f38fabb3acb1c31488c6,2022-12-27 10:54:09,false,false,1,70,2,169,2.584,486.70000000000016,false,71
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2247e507dd42ba48af711d4da76b8d3d,a60937eba57758ed45b6d3e91e8659f3,2023-01-28 16:55:53,true,true,3,24,4,24,8.875,66.32000000000001,false,27
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2250f96f8a7cc8788d6a14cc9bdbd51a,359f38463d487e9e29bd20e24f0c050a,2023-03-20 16:32:29,false,false,3,34,4,54,9.477,150.01999999999995,false,37
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2260f8ab7b35d8041165d50ad9a27243,68d30a9594728bc39aa24be94b319d21,2022-12-26 08:35:34,false,false,5,42,7,96,13.774000000000001,261.33,false,47
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,228f40b6b3025d0af854cc10d60e21b8,19b650660b253761af189682e03501dd,2022-12-30 18:55:46,false,false,10,116,20,161,50.773999999999994,445.1299999999996,false,126
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,229240afdfde814672dc366efdcbeaec,2c89109d42178de8a367c0228f169bf8,2023-06-12 14:38:11,false,false,1,21,1,33,2.3760000000000003,92.93000000000002,false,22
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,22a3d9b8bb6837915041ead10dc1ca13,8bf1211fd4b7b94528899de0a43b9fb3,2023-01-02 17:37:35,false,false,1,73,4,89,10.032,238.48999999999995,false,74
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,22d94ec58148ee664c8bfc403533f929,dfce06801e1a85d6d06f1fdd4475dacd,2023-01-02 09:06:11,false,false,4,35,6,39,13.527999999999999,107.60999999999999,false,39
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,22e25e80fff32f496f899defd4950f04,44f683a84163b3523afe57c2e008bc8c,2023-01-07 16:23:47,false,false,2,45,3,51,7.505999999999999,125.94000000000001,false,47
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,22ff51a85b792d59648febe87c7e8a89,9872ed9fc22fc182d371c3e9ed316094,2023-02-20 13:08:36,false,false,7,47,12,94,26.910999999999998,253.7599999999999,false,54
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,23368f6ad4c9019527b2ebf458ff9ce3,e1e32e235eee1f970470a3a6658dfdd5,2023-01-09 18:45:14,false,false,0,14,0,23,0.0,59.870000000000005,false,14
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,23e663b77f9a9eced300a1d6d3b97a88,b86e8d03fe992d1b0e19656875ee557c,2023-01-07 12:05:26,false,false,2,78,3,121,10.032,326.8700000000002,false,80
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,23e9da76ba1097a63d65228bd106f93f,c26820b8a4c1b3c2aa868d6d57e14a79,2023-01-06 18:44:46,false,false,0,24,0,40,0.0,95.05,false,24
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2400bac2492e62228aa88bbf2c0f4148,352407221afb776e3143e8a1a0577885,2022-12-26 21:55:42,false,false,4,88,5,154,14.017,408.5800000000002,false,92
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,24195a5ecc0d87bec8669a578fa0494f,3435c378bb76d4357324dd7e69f3cd18,2023-01-01 19:32:45,false,false,10,133,16,212,36.73599999999999,607.6599999999996,false,143
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,24222bf89386ac7c8dc61c7b079ba89b,2df45244f09369e16ea3f9117ca45157,2023-01-20 20:30:57,false,false,0,13,0,15,0.0,47.440000000000005,false,13
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,24258ce31a1bed02bc73d4dc92ab9b6e,98d6f58ab0dafbb86b083a001561bb34,2023-01-06 21:30:59,false,false,6,67,8,107,23.41,284.61999999999995,false,73
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,242da474ea376b073b4e64f24505d9c7,0f840be9b8db4d3fbd5ba2ce59211f55,2023-01-01 14:30:04,false,false,1,49,1,91,2.603,258.22,false,50
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2478e29fe9f1dec7107f88b5507c1da0,be83ab3ecd0db773eb2dc1b0a17836a1,2023-03-26 18:11:16,false,false,2,10,4,14,9.995999999999999,34.66,false,12
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,249b07a7f7630d2e0abbe73680fc9ec2,b7b16ecf8ca53723593894116071700c,2023-01-07 18:24:59,false,false,1,51,1,69,2.3760000000000003,175.97000000000006,false,52
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,25497556d7950b8a0416efc4adc94ac0,db6ebd0566994d14a1767f14eb6fba81,2023-01-13 19:35:20,false,false,1,52,1,81,2.3760000000000003,220.57000000000002,false,53
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,254b87ac9368a6260694d1d0a9fd1e19,496e05e1aea0a9c4655800e8a7b9ea28,2023-01-01 12:59:58,false,false,5,59,7,88,17.271500000000003,220.30000000000004,false,64
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,254f6ede70a7584f844cb56fabf8a3a3,52c5189391854c93e8a0e1326e56c14f,2023-03-12 20:08:15,false,false,0,29,0,48,0.0,131.60000000000002,false,29
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2591834c7ff763da8dd90f7847ce0fe4,c9e1074f5b3f9fc8ea15d152add07294,2022-12-30 17:49:52,false,false,4,45,4,59,10.356,160.94000000000005,false,49
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,25b0215c2805fa6a3ba5483656d5b1ef,a82d922b133be19c1171534e6594f754,2023-01-18 15:21:12,false,false,0,25,0,35,0.0,99.63000000000001,false,25
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,25d8f1f2a31b839b42639100382f2095,d045c59a90d7587d8d671b5f5aec4e7c,2022-12-30 19:49:00,false,false,2,40,4,59,8.048,160.68000000000006,false,42
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,260338fe5945c5c78cb479ce3f616d98,f79921bbae40a577928b76d2fc3edc2a,2022-12-31 17:56:45,false,false,6,74,23,128,59.211999999999996,347.9,false,80
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,260da9207051270f8cc21fcac756e3e3,2612aa892d962d6f8056b195ca6e550d,2023-01-01 16:03:01,false,false,4,68,4,108,9.149999999999999,281.49000000000007,false,72
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,263f16504c2ff916abe37ae256757161,42e77b63637ab381e8be5f8318cc28a2,2023-01-20 12:03:59,false,false,1,18,1,20,2.603,51.38999999999999,false,19
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,26558de45d449fa788edbdb4e0e36eae,6cd67d9b6f0150c77bda2eda01ae484c,2023-03-30 16:24:03,false,false,0,9,0,9,0.0,22.87,false,9
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2657f6c933cf528e2f155d0a094ef41e,8dd48d6a2e2cad213179a3992c0be53c,2022-12-31 21:21:21,false,false,4,50,4,97,9.0555,266.56000000000006,false,54
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,268aa93543154facbf045ff4e04268ea,a1140a3d0df1c81e24ae954d935e8926,2023-03-17 16:55:24,false,false,1,19,1,33,1.708,98.13000000000001,false,20
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,26b89b14ea5b7adb43ce9154eb8ee43e,fa3a3c407f82377f55c19c5d403335c7,2023-02-14 18:23:25,false,false,2,32,6,58,9.556999999999999,168.4,false,34
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,26b97cf3d13da595565875d981b00f3c,7fea637fd6d02b8f0adf6f7dc36aed93,2022-12-31 19:41:47,false,false,1,62,2,84,5.016,250.2399999999999,false,63
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,26d5d13dfc69e5598dd46bb7f12091ca,48aedb8880cab8c45637abc7493ecddd,2023-02-09 19:36:35,false,false,0,13,0,18,0.0,49.36999999999999,false,13
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,26e3986357ec19e56c556a09d701d275,149e9677a5989fd342ae44213df68868,2023-01-06 10:19:25,false,false,12,72,18,112,40.5355,325.48999999999995,false,84
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2743b68ed9694607acb69ad709a0f1be,515ab26c135e92ed8bf3a594d67e4ade,2023-02-22 18:25:38,true,false,3,36,9,53,22.4715,167.20999999999995,false,39
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,27650e4155880126d0ae423a966f7b80,e97ee2054defb209c35fe4dc94599061,2022-12-25 21:55:32,false,false,9,74,15,148,29.816999999999993,389.96000000000004,false,83
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,276701d829df3bb6f515ae3deaf1680c,ff49cc40a8890e6a60f40ff3026d2730,2023-02-02 19:54:20,false,false,0,15,0,19,0.0,49.31999999999999,false,15
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,279441cdbee7a20173e6bca5f44fb53a,1f4477bad7af3616c1f933a02bfabe4e,2022-12-30 14:49:42,false,false,3,44,3,70,5.483,176.71999999999997,false,47
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,27a989a1aeab2b96cedd2b6c4a7cba2f,70efdf2ec9b086079795c442636b55fb,2023-02-26 19:23:30,false,false,8,71,10,100,18.793999999999997,271.10999999999984,false,79
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,27d1d8bacd723c9dc248f2a94db457f2,1e48c4420b7073bc11916c6c1de226bb,2023-01-28 10:22:28,false,false,0,13,0,16,0.0,43.24,false,13
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,27d5c899f5cb4749ec278f93dcc0e238,dd45045f8c68db9f54e70c67048d32e8,2023-01-08 12:30:09,false,false,11,142,16,180,38.9385,519.9499999999995,false,153
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,27f1f9c1b4207c5a998d753f21a6964e,e4bb4c5173c2ce17fd8fcd40041c068f,2023-01-07 20:55:25,false,false,4,54,4,87,10.471,237.15000000000006,false,58
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2847827c1a331d4c858a3a98d8a947d9,85d8ce590ad8981ca2c8286f79f59954,2023-02-03 18:28:42,false,false,1,26,1,40,1.001,117.80999999999997,false,27
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2849a6c92e093dfe0273db937044b7b3,5b69b9cb83065d403869739ae7f0995e,2022-12-31 18:41:12,false,false,3,29,6,46,15.03,122.76999999999998,false,32
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2872cc73dac3a7f60ebfe67a2e36770c,0584ce565c824b7b7f50282d9a19945b,2023-01-12 14:07:58,false,false,6,124,10,308,23.0435,900.3199999999998,false,130
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2899803cd74ce9d3fa67842dfab7cfea,6da9003b743b65f4c0ccd295cc484e57,2023-02-18 18:27:38,false,false,0,8,0,10,0.0,29.21,false,8
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,28c8edde3d61a0411511d3b1866f0636,c4ca4238a0b923820dcc509a6f75849b,2023-01-03 21:11:21,false,false,6,64,12,124,30.819,326.3999999999999,false,70
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,28dfd71ebeaef33ca8708e71ab4a54c6,1baff70e2669e8376347efd3a874a341,2022-12-29 16:56:41,false,false,0,32,0,40,0.0,107.20999999999998,false,32
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2910a794eb4aa32f8203948a8cd6eebe,d9fc5b73a8d78fad3d6dffe419384e70,2023-05-20 12:31:25,false,false,4,20,5,30,9.863999999999999,78.43000000000002,false,24
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2954defba2d9c9fca16e15d968677489,e06f967fb0d355592be4e7674fa31d26,2022-12-31 21:14:27,false,false,3,93,4,146,9.424,418.1499999999998,false,96
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,296aa6a1bc72e3c85f51ea2e0f05f03d,f85454e8279be180185cac7d243c5eb3,2023-01-19 18:29:36,false,false,5,76,6,105,14.325999999999999,279.05,false,81
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,296e448dda32a379df2c0c11db06cb76,6f2268bd1d3d3ebaabb04d6b5d099425,2023-04-11 10:38:29,false,false,2,16,4,18,9.196,44.68000000000001,false,18
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2981574b9d8d417c1c36675a5bb854af,452bf208bf901322968557227b8f6efe,2022-12-26 19:06:02,false,false,3,23,3,35,6.196,93.53000000000002,false,26
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2992f93ac2779213d8a71840109a25d0,b865367fc4c0845c0682bd466e6ebf4c,2023-03-12 16:00:07,false,false,1,52,1,71,1.917,182.95999999999992,false,53
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,29974e59d01ee5e74f28018e87682423,8ebda540cbcc4d7336496819a46a1b68,2022-12-26 16:12:23,false,false,4,143,6,196,12.5345,536.8399999999995,false,147
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,29b5e495d0d5b588b9d8223888d01ab6,74db120f0a8e5646ef5a30154e9f6deb,2022-12-31 18:48:22,false,false,3,19,3,39,5.9239999999999995,104.94999999999999,false,22
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,29bdbc822df2e6c13dcf4afe6913525f,33e75ff09dd601bbe69f351039152189,2023-02-02 15:24:21,true,false,3,32,3,44,3.725,122.02,false,35
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,29f69c1dd4c7e607d114c7ba8a27313a,fb87582825f9d28a8d42c5e5e5e8b23d,2023-02-07 17:29:42,false,false,5,41,8,72,19.763,199.4300000000001,false,46
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2a0fc17decd6d3a9bc8ab83cc32d2ad5,a1d33d0dfec820b41b54430b50e96b5c,2023-03-13 13:43:31,false,false,1,17,2,31,4.864,85.25000000000001,false,18
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2a44ed4325d3dece6faa943dcaa1dbf8,8bb88f80d334b1869781beb89f7b73be,2023-01-06 14:29:54,false,false,1,8,4,13,9.995999999999999,39.45,false,9
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2a892da7a28468eb2cffc4bcf8a5197e,f106b7f99d2cb30c3db1c3cc0fde9ccb,2022-12-30 11:49:02,false,false,3,40,3,53,5.648999999999999,134.03000000000006,false,43
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2a9478172db521521ff10ad53f3c3bbd,e2230b853516e7b05d79744fbd4c9c13,2023-05-24 08:06:25,false,false,1,12,1,19,1.7859999999999998,51.27000000000001,false,13
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2abe8c37820e46c758fc688bc1d51e31,e07413354875be01a996dc560274708e,2023-01-15 13:05:16,false,false,1,13,1,27,1.8059999999999998,65.85999999999999,false,14
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2b272cbcd91c2d762fcb8261307d295e,310dcbbf4cce62f762a2aaa148d556bd,2023-01-09 21:03:00,false,false,5,42,6,61,13.577,179.00000000000006,false,47
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2b48cfae4800605497dde8f619506fad,158f3069a435b314a80bdcb024f8e422,2023-01-25 15:15:29,false,false,2,27,2,38,5.016,104.61999999999999,false,29
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2ba254f6fdadc24d3c49addc388b7698,8c7bbbba95c1025975e548cee86dfadc,2023-01-10 09:45:37,false,false,1,23,1,40,3.344,116.85000000000004,false,24
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2baf79dff8066d5819ebb5f9d6895c5f,b3967a0e938dc2a6340e258630febd5a,2023-01-29 14:07:17,false,false,12,63,14,109,30.448500000000003,320.5699999999999,false,75
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2bd668828855066275359a03fb41896e,69d658d0b2859e32cd4dc3b970c8496c,2023-01-01 18:03:59,false,false,1,88,6,165,14.994,492.62999999999994,false,89
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2bee0a7e51916127285ab31d6cf6ba74,27ed0fb950b856b06e1273989422e7d3,2023-01-06 12:21:12,false,false,8,171,12,250,29.566999999999993,703.0399999999997,false,179
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2bf35af8389db5b5e513e403f84bac38,e8dfff4676a47048d6f0c4ef899593dd,2023-01-25 19:50:33,false,false,4,43,8,62,20.3965,158.44,false,47
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2bfbb7e74c9fbd339f1454c0fb095ef0,9de6d14fff9806d4bcd1ef555be766cd,2023-01-08 14:13:09,false,false,1,56,2,84,6.688,239.7299999999999,false,57
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2bfc33653fb969d70450eb17a7d1011f,a532400ed62e772b9dc0b86f46e583ff,2023-03-15 14:36:06,false,false,2,34,4,70,8.205,184.32000000000002,false,36
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2c006903cd389f8d2295654ae43891c2,b7ee6f5f9aa5cd17ca1aea43ce848496,2023-01-19 11:26:01,false,false,4,43,7,65,17.387999999999998,180.82000000000002,false,47
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2c23442d46394b242b0e6dd281417125,c60d060b946d6dd6145dcbad5c4ccf6f,2023-01-09 10:27:03,false,false,3,97,4,162,10.081499999999998,436.3099999999998,false,100
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2c269e6a9e37fe4776bf0c52ef3e9983,31839b036f63806cba3f47b93af8ccb5,2023-01-03 20:12:57,false,false,9,154,16,221,41.616,638.7399999999997,false,163
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2c3893f25d0acebd1bce4c8ae1de5758,2ca65f58e35d9ad45bf7f3ae5cfd08f1,2023-01-26 06:36:34,false,false,1,9,2,13,5.016,33.82,false,10
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2ca0ba7f6b5ee5a687bc34a7af31e3c8,ebd9629fc3ae5e9f6611e2ee05a31cef,2022-12-26 18:31:38,false,false,5,57,8,88,22.2605,229.92,false,62
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2cafd266f9cbb4148766d95e4713839a,e3796ae838835da0b6f6ea37bcf8bcb7,2023-01-04 15:48:44,false,false,3,34,4,48,10.85,138.29000000000002,false,37
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2ccee2d0fd965d83a19b9d355fc0bc28,1ff8a7b5dc7a7d1f0ed65aaa29c04b1e,2022-12-31 12:40:53,false,false,16,104,19,137,47.674499999999995,396.58999999999963,false,120
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2ccef7a690d3291ced9e9eedf94c9b71,e5f6ad6ce374177eef023bf5d0c018b6,2023-01-11 16:46:19,false,false,3,25,4,32,9.289000000000001,88.53999999999999,false,28
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2cd27accf357055ee283f15c587300e7,3b3dbaf68507998acd6a5a5254ab2d76,2023-01-12 19:23:35,false,false,5,60,8,88,19.782,241.89000000000013,false,65
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2cd858eb37365d50ecbd8dafc1fa7dc3,42998cf32d552343bc8e460416382dca,2023-05-10 18:43:11,false,false,1,21,1,38,1.8059999999999998,104.99999999999997,false,22
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2cf815e38fcd90c1bf4af97aa35936b7,66be31e4c40d676991f2405aaecc6934,2023-02-23 18:33:06,false,false,2,14,2,19,4.314,54.64,false,16
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2cfee56b41a6e94f488e35642951fd0c,2bb232c0b13c774965ef8558f0fbd615,2023-01-14 17:05:09,false,false,2,27,4,37,10.014,101.66,false,29
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2d2829e23c3352354fa97bd3e35bf7f1,287e03db1d99e0ec2edb90d079e142f3,2023-03-15 18:13:07,false,false,1,21,1,28,2.3760000000000003,71.09999999999998,false,22
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2d3388cc439cc535dfa73da7264ee640,390e982518a50e280d8e2b535462ec1f,2023-04-18 19:00:23,false,false,4,30,6,38,13.979999999999999,106.41999999999999,false,34
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2d39eaf5e91959a2fa35434a088f501c,83adc9225e4deb67d7ce42d58fe5157c,2022-12-25 21:20:47,false,false,2,99,3,163,6.7379999999999995,347.3200000000003,false,101
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2d4e6a8940edf09e12da4dbd86284303,3dc4876f3f08201c7c76cb71fa1da439,2023-01-21 17:07:29,false,false,3,44,5,61,11.117999999999999,172.84,false,47
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2d535fa45fdc99705ebe6db0aaa3f747,dd8eb9f23fbd362da0e3f4e70b878c16,2022-12-27 17:03:04,false,false,16,119,19,286,42.361000000000004,735.6800000000007,false,135
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2d56c10238b8296f930f012e68058474,6e0721b2c6977135b916ef286bcb49ec,2022-12-30 12:48:05,false,false,3,30,3,52,5.324,133.54999999999998,false,33
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2d7a442c59068d2e6b909eccaa876a78,c3c59e5f8b3e9753913f4d435b53c308,2023-01-03 12:38:59,false,false,0,29,0,46,0.0,128.57,false,29
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2d9cf2196c7bd4d8c10a3d112ed87f64,277a78fc05c8864a170e9a56ceeabc4c,2023-02-08 21:00:56,false,false,0,13,0,24,0.0,63.03000000000001,false,13
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2d9f58d126833d788d11f03c9fcb0ebb,cbb6a3b884f4f88b3a8e3d44c636cbd8,2023-01-13 21:16:07,false,false,2,28,2,47,5.486,117.66000000000001,false,30
5f7e5c2e-dbb0-4d2a-8635-e168cbde707e,2026-03-08 23:59:05,2026-03-08,scheduled,2da47923f1598c5fe3197610e8a3e86f,838e8afb1ca34354ac209f53d90c3a43,2022-12-30 19:45:39,false,false,0,19,0,29,0.0,82.14999999999999,false,19
